video_id;channelTitle;title;description;tags;publishedAt;viewCount;likeCount;favouriteCount;commentCount;duration;definition;caption
IRPkCIACuY0;La Manzana Mordida;Apple SACUDIDO: Las demandas que FORZARON su cambio;"¿Creías conocer a Apple? Prepárate para sorprenderte con los recientes cambios que han sacudido sus principios fundamentales. Presionada por las demandas de la Unión Europea, Apple se ha visto forzada a hacer concesiones impensables, como abrir iOS a apps externas al App Store, permitir navegadores alternativos a Safari desde el inicio y reconciliarse con Epic Games tras sus conflictos. En este video, exploramos a fondo estas decisiones que están transformando la identidad de Apple y desafiando su esencia. ¡Descubre cómo el gigante tecnológico se está adaptando a las nuevas reglas del juego!

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['Apple', 'cambios Apple', 'principios Apple', 'App Store', 'iOS', 'Safari', 'Epic Games', 'aplicaciones externas iOS', 'navegadores alternativos iPhone', 'Fortnite iPhone', 'políticas Apple', 'demandas contra Apple', 'regulaciones tecnológicas', 'mercado aplicaciones móviles', 'noticias Apple', 'Apple vs Epic Games', 'futuro de Apple'];2024-03-18T17:00:19Z;21007;1529;;160;PT13M51S;hd;true
ZRPuggejV4E;La Manzana Mordida;¡NO LO CREERÁS! 'Fortnite' y más juegos de Epic REGRESAN a iOS... ¿Será para SIEMPRE?;"¡Prepárate para un GIRO INESPERADO en la saga entre Epic Games y Apple! Después de su último encontronazo, parece que han firmado la paz gracias a la intervención de la Comisión Europea. Pero, ¿cuánto durará esta tregua? En este video te cuento todos los detalles de esta reconciliación, qué significa para los usuarios de iOS y por qué no debemos cantar victoria todavía. ¡No te pierdas este nuevo capítulo del culebrón del año!

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['Epic Games', 'Apple', 'App Store', 'iOS', 'Epic Games Store', 'Fortnite', 'Rocket League', 'Fall Guys', 'batalla legal Epic vs Apple', 'reconciliación Epic y Apple', 'juegos móviles', 'tiendas alternativas iOS', 'iOS 17.4', 'actualización iOS', 'Tim Sweeney', 'Comisión Europea', 'regulación tiendas apps', 'futuro juegos móviles', 'exclusividad App Store', 'conflicto Epic Apple', 'novedades Fortnite', 'lanzamientos Epic Games', 'juegos iPhone', 'juegos iPad'];2024-03-18T14:00:23Z;4532;199;;2;PT1M;hd;true
HtJU2Gc14zs;La Manzana Mordida;Mac con M3: los mejores juegos para aprovechar su rendimiento;"Los nuevos Mac con M3 son unos ordenadores increíbles, con una potencia y una eficiencia que superan a muchos PC. Pero, ¿qué juegos puedes jugar en ellos? ¿Qué tal funcionan con el trazado de rayos? En este video te muestro los mejores juegos para Mac con M3, desde los más recientes como Resident Evil 4 Remake o Death Stranding, hasta los clásicos como Baldur’s Gate 3 o Los Sims 4. ¡No te lo pierdas!

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['Mac con M3', 'chip M3', 'juegos', 'rendimiento', 'gaming', 'Apple', 'ordenador', 'trazado de rayos', 'DLSS', 'FidelityFX', 'Resident Evil Village', 'Death Stranding', 'Baldur’s Gate 3', 'Divinity: Original Sin 2', 'Fortnite', 'Alien: Isolation', 'The Long Dark'];2024-03-17T17:00:09Z;8706;388;;18;PT1M;hd;true
-Wbboa-uF4k;La Manzana Mordida;Apple Watch con lector de glucosa: ¿CUÁNDO llegará?;"Apple está trabajando en una tecnología revolucionaria para el Apple Watch: un sensor de glucosa que permitiría monitorizar los niveles de azúcar en sangre sin necesidad de pincharse el dedo. Esto sería una gran ayuda para las millones de personas que sufren de diabetes o que quieren prevenirla. En este video te explico cómo es el sensor de glucosa del Apple Watch, qué avances ha logrado Apple, cuándo podríamos verlo en el mercado y qué impacto tendría en la salud de los usuarios. ¡Te sorprenderá!

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['Apple Watch', 'lector de glucosa', 'sensor de glucosa', 'diabetes', 'salud', 'tecnología', 'Apple', 'reloj inteligente', 'glucómetro', 'azúcar en sangre', 'monitorización', 'fotónica de silicio', 'espectroscopía de absorción óptica'];2024-03-16T17:00:00Z;12062;504;;11;PT1M;hd;true
9qczBgUQOcY;La Manzana Mordida;Troyano en iPhone, iOS 17.4.1, nueva función para los AirPods Pro, Mac M4 y más noticias Apple;"¿Buscas las últimas novedades sobre Apple? No te pierdas nuestro recopilatorio semanal, donde cubrimos el acuerdo entre Epic Games y Apple para llevar la Epic Games Store a iOS, la nueva opción de distribuir apps para iPhone sin pasar por la App Store, el próximo lanzamiento de iOS 17.4.1 con correcciones y mejoras, el ""modo audífono"" que llegará a los AirPods Pro con iOS 18, los rumores sobre los nuevos iPads con chip M3 y accesorios renovados para fin de marzo, el desarrollo de los Mac con chips M4 para 2025, y la alerta sobre un peligroso troyano que roba datos de Face ID para vulnerar cuentas bancarias. ¡Entérate de todo lo que pasa en el mundo Apple!

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz

Titulares del video:
0:00 - Sumario e introducción
1:51 - Fin de la batalla: Epic Games Store estará disponible en iPhone y iPad
3:20 - Apple dará luz verde a webs de desarrolladores para distribuir apps sin App Store
5:56 - ¿Llega pronto iOS 17.4.1? Novedades de la futura actualización de iPhone
8:48 - Nuevos iPads con M3 y Magic Keyboard renovado se asoman para marzo o abril
13:16 - Alerta: troyano 'GoldPickaxe' roba Face ID para acceder a cuentas de banco";['Epic Games', 'Apple', 'Epic Games Store', 'iOS', 'iPhone', 'iPad', 'App Store', 'aplicaciones', 'distribución de apps', 'desarrolladores', 'iOS 17.4.1', 'actualización', 'novedades', 'AirPods Pro', 'modo audífono', 'iOS 18', 'rumores', 'chip M3', 'Magic Keyboard', 'Apple Pencil', 'accesorios', 'Mac', 'chip M4', 'MacBook Pro', '3nm', 'troyano', 'GoldPickaxe', 'Face ID', 'cuentas bancarias', 'ciberseguridad', 'malware', 'noticias', 'recopilatorio semanal', 'Apple en Español', 'la manzana mordida'];2024-03-15T17:16:54Z;100731;3501;;116;PT16M35S;hd;true
w9QOeE4SJ-0;La Manzana Mordida;¿Qué MacBook comprar en 2024? Comparativa y review del MacBook Air M3 y el Pro M3;"👀 Echa un ojo a estos enlaces:
- MacBook Air Chip M3 https://bit.ly/3Pb8K5K
- K-tuin.com https://bit.ly/3tYILXz
- Tres meses gratis servicios Apple https://bit.ly/3FNNyhc

En este video te traigo una comparativa y review del nuevo MacBook Air M3 y el MacBook Pro 14"" M3, los dos portátiles más potentes y avanzados de Apple. Te cuento mi experiencia con el Air M3, sus ventajas y desventajas, y lo comparo con el Pro 14"" M3, que tiene algunas características extra pero también un precio más alto. ¿Qué MacBook te conviene más? ¿Qué diferencias hay entre ellos? ¿Vale la pena el Pro? Te lo explico todo en este video.

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz

Capítulos del video: 
0:00 - Introducción del análisis
1:03 - Diseño del MacBook Air M3
3:00 - Pantalla del MacBook Air M3
6:32 - Pruebas de rendimiento MacBook Air M3 vs Pro M3
16:32 - Conclusiones";['MacBook Air M3', 'MacBook Pro 14', 'M3', 'MacBook', 'Apple', 'comparativa MacBook', 'review MacBook', 'MacBook Air M3 vs MacBook Pro 14', 'M3', 'MacBook Air M3 opinion', 'MacBook Pro 14', 'M3', 'opinion', 'MacBook Air M3 características', 'MacBook Pro 14', 'M3', 'características', 'MacBook Air M3 rendimiento', 'MacBook Air M3 precio', 'MacBook Pro 14', 'M3', 'precio', 'MacBook Air M3 diseño', 'MacBook Pro 14', 'M3', 'diseño', 'MacBook Air M3 batería', 'MacBook Pro 14', 'M3', 'batería', 'MacBook Air M3 2024', 'MacBook Pro 14', 'M3', '2024'];2024-03-13T17:52:23Z;40068;1458;;131;PT18M53S;hd;true
Pe0OP0eY_Eg;La Manzana Mordida;iPhone plegable: ¿CÓMO será y CUÁNDO llegará?;"En este video, exploramos los rumores más calientes sobre el iPhone plegable. ¿Será este el cambio más grande en la historia de los smartphones de Apple? Te cuento todo sobre las expectativas y las posibles fechas de lanzamiento.

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['iPhone plegable', 'Apple', 'rumores iPhone', 'smartphone plegable', 'tecnología Apple', 'diseño iPhone', 'novedades Apple', 'iPhone 2024', 'Apple rumores', 'lanzamiento iPhone', 'innovación Apple', 'dispositivos móviles', 'smartphones del futuro', 'Apple plegable', 'filtraciones iPhone'];2024-03-13T14:00:30Z;5612;294;;10;PT1M;hd;true
ucfd-N6KSWk;La Manzana Mordida;BeeDrive: El único SSD externo que se sincroniza con tu Mac, iPhone y iPad al mismo tiempo;"👉🏻 Descubre BeeDrive y enlace de compra: https://sy.to/i1g2a

BeeDrive es un producto innovador de Synology que te ofrece una forma sencilla y eficiente de hacer copias de seguridad de tus archivos personales y fotos. BeeDrive es un centro de datos compacto que se sincroniza con tu ordenador, teléfono y tableta simultáneamente. Solo tienes que conectar BeeDrive a tu ordenador con un cable USB y seleccionar las carpetas que quieres proteger. BeeDrive hará copias de seguridad de todos los cambios en esas carpetas en tiempo real. También puedes hacer copias de seguridad de tus fotos y vídeos desde tu móvil o tableta usando la función BeeDrop. BeeDrive te garantiza la privacidad y propiedad de tus datos. En este video te enseño todas las ventajas de BeeDrive y cómo puedes usarlo para proteger tus datos.

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['BeeDrive', 'Synology', 'copia de seguridad', 'SSD externo', 'ordenador', 'móvil', 'tableta', 'archivos', 'fotos', 'vídeos', 'BeeDrop', 'Wi-Fi', 'USB', 'sincronización', 'privacidad', 'datos', 'copia de seguridad móvil', 'copia de seguridad iphone', 'transferir datos iphone a pc', 'transferir datos android a mac', 'almacenamiento ssd', 'memorias ssd', 'la manzana mordida'];2024-03-12T16:58:19Z;49889;2185;;89;PT9M8S;hd;true
obCoric5qCU;La Manzana Mordida;Apple DEMANDADA por el polémico límite de 5GB en iCloud;"Apple se enfrenta a una demanda colectiva por el límite de 5 GB de iCloud, el servicio de almacenamiento en la nube que ofrece a sus usuarios. Según la demanda, Apple obliga a los usuarios a usar iCloud para hacer copias de seguridad de ciertos tipos de archivos, sin ofrecer alternativas integradas con otros servicios en la nube. Además, la demanda acusa a Apple de subir los precios de iCloud y de ejercer una competencia desleal contra sus rivales. En este video te explico los detalles de esta demanda, las razones que la motivaron, y cómo afecta a los usuarios de Apple.

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['demanda Apple', 'demanda iCloud', 'Apple 5GB', 'límite iCloud', 'iCloud almacenamiento', 'Apple prácticas desleales', 'iCloud obligatorio', 'alternativas iCloud', 'precios iCloud', 'competencia iCloud', 'problemas legales Apple', 'Apple nube', 'almacenamiento nube iPhone', 'polémica iCloud', 'controversia Apple'];2024-03-12T15:46:12Z;22950;1174;;47;PT1M;hd;true
TM0RnEqYEw8;La Manzana Mordida;iOS 18: TODO lo que sabemos sobre la ACTUALIZACIÓN más GRANDE de Apple;"👉🏻 Descarga y prueba gratis CleanMyPhone: https://macpaw.audw.net/c/1969629/1957350/1733

iOS 18 está a la vuelta de la esquina y las filtraciones no paran de llegar. En este video te cuento todo lo que se ha ido sabiendo sobre la próxima gran actualización de Apple, que promete revolucionar la inteligencia artificial con Siri, mejorar la accesibilidad, añadir nuevas opciones de personalización y mucho más. ¡No te pierdas este repaso por las novedades más esperadas de iOS 18!

⭐️ Hazte suscriptor de La Manzana Mordida+ y disfruta de contenido exclusivo, acceso a nuestra comunidad de Telegram, regalos mensuales y mucho más: https://lamanzanamordida.com

🐦 Redes sociales:
- Nuestro Telegram oficial: https://t.me/LaMMordida 
- Nuestro WhatsApp oficial: https://whatsapp.com/channel/0029VaCv9N0BVJkzBvfi6334
- Resto de redes sociales: https://linktr.ee/lamanzanamordida

🔗 Nuestros sitios web
- Web de La Manzana Mordida+: https://lamanzanamordida.com
- Web de noticias Apple: https://lamanzanamordida.net

📬 Correo para acciones comerciales: fernandodelmoralgarcia@gmail.com

📣 Patrocinadores oficiales del canal:
- Rhinoshield: https://url.rhinoshield.es/02-MANZANA24
- NordVPN: https://nordvpn.com/lamanzanamordida
- K-Tuin: https://bit.ly/3tYILXz";['iOS 18', 'iPhone', 'filtraciones iOS 18', 'novedades iOS 18', 'iOS 18 características', 'iOS 18 funciones', 'iOS 18 inteligencia artificial', 'Siri', 'pantalla siempre activa iPhone', 'modo oscuro iPhone', 'cámara iPhone', 'control por voz iPhone', 'trucos iPhone', 'tips iPhone', 'iOS 18 review', 'la manzana mordida'];2024-03-11T17:00:17Z;50900;2678;;108;PT18M21S;hd;true
